50.0 50.0 50.0 90.0 90.0 90.0 0.46104906388042877 0.4929564257238904 0.5820813261705355 0.4870890786874744 0.5324095719593254 0.5590149678650432 0.5073144837562384 0.48134677795973574 0.5572028348914336 0.441530240170652 0.515247555740686 0.538645858751016 0.4611507659419942 0.4640016674232371 0.48342720036054376 0.45533756158309197 0.46422071157192585 0.5379248272672422 0.499721064401348 0.444625357780955 0.5163366605444826 0.513138919892243 0.4668184539028277 0.46909185321782715 0.5416406688991424 0.47768262848784904 0.5137675819437674 0.487339333578501 0.502391333998028 0.5112986249410331 0.4808224864882662 0.5066652459400828 0.4579423148842809 0.5287206307023784 0.5174176357903284 0.47935357586104077 0.5324103420182407 0.5258850337211277 0.5327417533017537|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2140770572380477
50.0 50.0 50.0 90.0 90.0 90.0 0.45829054157888727 0.4838115871382764 0.5589876977701974 0.487680117136393 0.5279607591232032 0.5487135830342095 0.5073652782530322 0.4792811876544938 0.5355147383008639 0.4413333978315471 0.5193079179611881 0.5244906064816592 0.4613756160335926 0.4732402623482345 0.5045997830718234 0.4743085882462969 0.43669449650471165 0.5416344344838312 0.5042519022407667 0.4392198892127946 0.498537822790047 0.49803276797924584 0.4787094071690393 0.46266945816630706 0.5420371761524058 0.47748364025934004 0.49395765979704515 0.48596094820979946 0.5220303411093731 0.4947263178245476 0.48684661925972517 0.5252539769469141 0.44174476830297915 0.5325799305313724 0.5216996659571809 0.4658494409728573 0.5337692565469353 0.5240425086152513 0.5197335490036327|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.1972419633862845
50.0 50.0 50.0 90.0 90.0 90.0 0.4600560442101997 0.4871723877173858 0.5615491335511156 0.4819796144697003 0.5309773441941605 0.5400150881466353 0.5117690458790748 0.4854916642904161 0.5418534957644544 0.4349291081235095 0.5139508646190424 0.5234180301724816 0.46853152529514874 0.4747570943709124 0.5088437750384246 0.4820140422433527 0.4410751568701006 0.5488746033694403 0.5135670485875687 0.44328269999310543 0.5069764041852948 0.5100652099880231 0.48593844683981113 0.4734397737705237 0.5528660332073007 0.4793473224590336 0.5071368747986698 0.47294490516422844 0.5250246531141659 0.4872914064859648 0.5134167787638289 0.5369011595876876 0.4552728496280628 0.5572771190449904 0.5115640561721305 0.4660207344514773 0.5253068050230737 0.5269531097720482 0.5069610506374541|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2101656010352078
50.0 50.0 50.0 90.0 90.0 90.0 0.4652172488710447 0.48668421666554046 0.5646040933384309 0.4803672248448478 0.5313524395917458 0.5393404727836549 0.5142911537782289 0.4888232987854022 0.5390531156164066 0.4335229813577053 0.5095499580669852 0.5288951754865702 0.46876599352190373 0.4729643063557784 0.5116610541807202 0.4897899476860115 0.4422554360158777 0.5508238582367128 0.5160189161736163 0.4455679389009957 0.5054696354658157 0.5047525627055012 0.4863408712587492 0.47130309977486023 0.5515436727381646 0.48496920229935697 0.4999431875723441 0.4659674354876804 0.5224993500438491 0.48823832759049857 0.5012434306644389 0.5366178938225449 0.4513523267529748 0.5482133198352925 0.5157484641517784 0.4576393199736524 0.5198206923355647 0.5298715440413965 0.5015670932273588|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.210165591335532
50.0 50.0 50.0 90.0 90.0 90.0 0.4631125225975376 0.4807709860208323 0.5670481767648041 0.4723435248345399 0.5278091082065585 0.5432736126721792 0.5125947609466425 0.4912375918845882 0.5445240394108348 0.4302878356291636 0.49904354642343357 0.5297533068799494 0.4718641082891891 0.46889192602648677 0.5142624432180002 0.4952461008284274 0.44112211856080075 0.5542708258329053 0.5231866450674388 0.44952258718918553 0.5106286359977834 0.5075328160452307 0.48869284271209756 0.4763264282408725 0.552201874782408 0.4941875626293469 0.5077185850457536 0.46254840143178655 0.5178446562422034 0.49129519511712183 0.49717753832688777 0.5381724394418833 0.45677056315054687 0.5464423308769895 0.5249329580226325 0.46565714441238143 0.5136526803437595 0.5334299966399506 0.5079396632568683|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.210165594755065
50.0 50.0 50.0 90.0 90.0 90.0 0.4699562936931153 0.48470061795275843 0.5801888000189906 0.48428905147447615 0.5287454195718411 0.5549111885063678 0.5108982714158341 0.48256629790934713 0.5454923144497731 0.44515088636357364 0.4963432752303701 0.5351151369600369 0.4588178034025725 0.4664101434378634 0.4908989042638632 0.46768266545285303 0.4486797734239427 0.5411833160543867 0.5063154868034216 0.44634874723511064 0.5045354514323426 0.5044534958185064 0.4783599557306037 0.4612983103224258 0.541666749806444 0.4864575973788912 0.5002362797270299 0.4866368754332416 0.5105190361230134 0.5032642428130398 0.4785162097465612 0.522281482058905 0.4519517136696184 0.5265134391500375 0.5285891985176181 0.47148668270675376 0.5303052514393625 0.5312314554297352 0.526675419075372|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.204460810550197
50.0 50.0 50.0 90.0 90.0 90.0 0.4671749631119556 0.48198133650940783 0.5855843262875131 0.48296691559472643 0.52913399950088 0.565156914173625 0.49976803769660183 0.4833760733198221 0.5429956879240772 0.44360644311527336 0.4994704352533656 0.5423426984350702 0.4638821955845018 0.4750527461443801 0.4979650812784719 0.4598672328694531 0.4477119633883636 0.5448165324759356 0.5029788769407897 0.44034702380512786 0.5109741783113954 0.5086363632909245 0.4708579980303594 0.4673135531717557 0.540874470306647 0.48030573408642263 0.5086125796332196 0.4786571788767358 0.5271155078882228 0.5109732213673313 0.4751836571620342 0.5111183501737732 0.4598639992000147 0.5229915819945743 0.5214456522065978 0.4799478195752226 0.5278617034557834 0.5280512596932759 0.5328821681663682|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.212498151128864
50.0 50.0 50.0 90.0 90.0 90.0 0.46321445666905936 0.4895681988464467 0.5834648330061463 0.4827962296268345 0.532299872327096 0.5598533587393079 0.5088405123809492 0.4841196713176547 0.5554892489980344 0.43841172388415545 0.5101129599490504 0.5419044550857853 0.46047900516323603 0.46256903189792736 0.48427803467281416 0.4581616542002429 0.4611582161474991 0.5390173044029498 0.5031129704194723 0.4474674349574707 0.514272797830733 0.5107279925565567 0.47193816327569776 0.46685973470297676 0.5405039193146199 0.48542016662342446 0.5099603530993599 0.4835713343376049 0.5033826481969903 0.5114463570963276 0.473201461170091 0.5077416574495155 0.458710771277586 0.5207217139456877 0.5238757523122638 0.477400616561069 0.5267695863314904 0.5318127866989628 0.5306480545269101|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2140771153711163
50.0 50.0 50.0 90.0 90.0 90.0 0.4644869017039007 0.4852561372480718 0.5864887891250219 0.4868801661559531 0.5288997172413844 0.5675041018034624 0.5098741462259302 0.4798839236511994 0.5581109703010232 0.4413158603366367 0.5115620226848929 0.5472995413027112 0.46072752259158123 0.4690614123487701 0.4850195289958352 0.4579736599183121 0.4620278853650293 0.5393055055056076 0.5021315876638787 0.44820658609298386 0.5132469833604911 0.511583555958395 0.4770093715633549 0.46868516864719284 0.5418662317531819 0.4839530341910198 0.5129689232279228 0.48617888358032885 0.505229922263207 0.5163348733610568 0.4764472485286493 0.515781161737492 0.4643620679851934 0.5247719690970505 0.5268036505441197 0.48464767264254127 0.530949726486201 0.5286833350684742 0.538440033741939|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2140771045688763
50.0 50.0 50.0 90.0 90.0 90.0 0.4651925189123553 0.4897626459949699 0.5875379650501719 0.48212256223860195 0.5341040409056993 0.5648621235367637 0.5071918146380314 0.48641197394685365 0.5540919375949505 0.4358104507662114 0.5131309375569827 0.5507253965322874 0.45069491639298326 0.46983884472731646 0.4877014044229672 0.4547955639228336 0.4645506974240226 0.5420980309577847 0.4964551125377859 0.45275059350201785 0.5113513360752477 0.49861533039486083 0.48052742301483997 0.46521548746881947 0.5333158148527125 0.49099217458815725 0.5053687408007687 0.4770508693703016 0.5086837895637786 0.5147830887030722 0.4606115742194504 0.5167322184471186 0.464059749766535 0.5100880171004308 0.5316105044860792 0.47815127710227745 0.5223786146534422 0.5357699958421642 0.5307504219883546|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2140770898971613
50.0 50.0 50.0 90.0 90.0 90.0 0.4674591884746696 0.49497762246744653 0.587968815270041 0.4833613305554606 0.5387362970838688 0.5634911451760101 0.5077254904700922 0.49072531036484 0.5525433107968643 0.4363422266744841 0.5176347243370605 0.5521522849915614 0.4479291831514997 0.4729030226855499 0.4894519499568024 0.4547446739830761 0.468804474890149 0.5436782264544436 0.4947762482966654 0.4561698946281773 0.5111487500590677 0.4946840101653027 0.4829118023309861 0.4643564970155856 0.5313822373533086 0.49413805522064175 0.5024820342037483 0.47571853793070085 0.512235222935015 0.5143031265909283 0.45676490044555323 0.5192266774762812 0.46430465129565146 0.5069279047453976 0.5342250704199021 0.4755507245298328 0.5218455877537906 0.5395159651600823 0.5273625836594633|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2140771252941116
50.0 50.0 50.0 90.0 90.0 90.0 0.4704847656308672 0.48281535491503497 0.5814308626021569 0.4939220573835359 0.5251382093608226 0.5607782701886872 0.5138787643736755 0.4749717761438532 0.5506171296672414 0.4464871628158906 0.5099679887344809 0.5433340109256402 0.46024577477326417 0.46604502255205793 0.48049237155096114 0.4601748780533558 0.4596028040936415 0.5349181271731277 0.5020690793458584 0.4433660356071307 0.5066077656720113 0.5104389294688242 0.4712881292249565 0.46127683700389904 0.5434504519254303 0.4770744481531608 0.5037373366920277 0.48915732108901844 0.5011509133246237 0.509960335857608 0.4770849870728362 0.5117413907359912 0.4584839117235442 0.526948049523117 0.5204898003660614 0.47593725213901494 0.5362035385443259 0.5225102267881843 0.5292769088040808|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2140770901675015
50.0 50.0 50.0 90.0 90.0 90.0 0.47195956826417523 0.4878681442375994 0.5833323981208985 0.4883456386644702 0.5314791773952385 0.5586197555320827 0.511623775683086 0.48382477663185575 0.5472775255690683 0.4438477228879376 0.5048894577960266 0.5420527637830783 0.44703399401480076 0.47649625557547604 0.4955647176790366 0.4651323570399664 0.455987710444441 0.5414236369261136 0.4987971574014305 0.4593799109404161 0.49866379566826907 0.5312117743485945 0.4700524413659761 0.4571273710995833 0.5472377262225703 0.48327350087340865 0.5059886822834482 0.4844679910129449 0.5136611353499057 0.5072964251476249 0.48289419148532375 0.4911797045140734 0.45771148335421985 0.5262968200845994 0.5199857961855036 0.4734535928498487 0.5321309228901012 0.5300884886900794 0.526757991986727|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.217166741457573
50.0 50.0 50.0 90.0 90.0 90.0 0.4893303352593088 0.47452347856379334 0.5552967482406475 0.49171777035247505 0.5273866580280941 0.5681720639392466 0.5343504907023682 0.4971489776320123 0.5739691179006258 0.44592009013348155 0.5065153240154823 0.5476997516754808 0.44365349623641903 0.49212164477128506 0.4953724055139453 0.4438679649102238 0.4559186691428807 0.5335142763638674 0.48701174781603324 0.4597827553825926 0.501717356494306 0.529873765326219 0.4686923017900282 0.4705601545099238 0.533893171957205 0.481142061079022 0.5226774943470032 0.4886208049117767 0.5154199664888004 0.5152042704978682 0.48718775345758714 0.498586254379662 0.46350527875967984 0.5329730688105864 0.5194442559348417 0.4839767136837258 0.5352334801263163 0.5338509727915048 0.53631710807368|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.217769151649324
50.0 50.0 50.0 90.0 90.0 90.0 0.49621551434498357 0.4748850763285464 0.5571438438187432 0.49441831784012735 0.5273210722914351 0.571741934310202 0.53974530553715 0.5008551774075576 0.5749731935315472 0.4498847885926248 0.503079795344712 0.552195237358755 0.44689083877313673 0.49017069102284877 0.49952184557157914 0.451776359842952 0.45296714103618696 0.5363646039462363 0.493152252118398 0.4616712938534052 0.5032046296939698 0.5338238996734218 0.47536076241936526 0.4708662374698262 0.5387318147636486 0.4864842735436912 0.5232069018299031 0.4903529141971539 0.5167828677478932 0.5185384494380808 0.4884215774908752 0.501507289985577 0.4663717576538548 0.5329342999757125 0.5257429177055654 0.48590813506914843 0.5359380368498152 0.5386452413132163 0.5386027503081539|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2177691450306067
50.0 50.0 50.0 90.0 90.0 90.0 0.5005636124211253 0.4882985897700766 0.5680356664969659 0.4874115778577634 0.5394345336028692 0.5672086166332504 0.5518408076794243 0.4793800331370295 0.5610877800141784 0.4516614445434476 0.5037463985875562 0.549879996221933 0.450766845375721 0.4902401803296522 0.4970824009822087 0.4728125839290646 0.4576869018442713 0.5326917368968423 0.48776993839187915 0.4548277741468642 0.4809322004875258 0.5346013769724276 0.4751170646734044 0.46532795848618236 0.5215141028608811 0.47752042080282875 0.5175567748313838 0.48867015709515715 0.5238642214858816 0.5161699072765622 0.4918729073688454 0.5057353772905386 0.46515426189189446 0.5369302758204108 0.5217604339882893 0.4903828885253701 0.5347168096838535 0.5257045503407378 0.5450745512557024|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.1995033212850803
50.0 50.0 50.0 90.0 90.0 90.0 0.5035074731433651 0.49411542247141865 0.5683322305258591 0.4920710322889692 0.5455089665175432 0.5642024116986659 0.5543861131884956 0.48301956554539976 0.5615790066194807 0.45501348096509064 0.5099910552920762 0.549504720758821 0.453196641172341 0.49307057718181685 0.4977523150178799 0.47441112530125606 0.4621747708678906 0.5352929098869954 0.4888014089587592 0.4553983266730744 0.48372373872113456 0.5361582137422997 0.47301286934309245 0.46650873379633034 0.5235551143645604 0.4793775674295501 0.5185147537837782 0.4923342547617618 0.5266666194411297 0.5142635658875951 0.4944942831871472 0.5049930763323967 0.4645866920206814 0.5402768015944234 0.5211346658093021 0.48836486227852804 0.5386734773315311 0.5287573170953093 0.5426836990042512|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.1995035220715478
50.0 50.0 50.0 90.0 90.0 90.0 0.5073756507634309 0.4865343923651068 0.5691967063193184 0.5053737079261614 0.5393564190884365 0.5598870718428789 0.548659017182974 0.5136235771882246 0.5433214268713984 0.4641679863506534 0.5078318502480073 0.5470704543701888 0.4572686371052717 0.4913923891153158 0.4968885734801998 0.47169519146689104 0.45634597434407803 0.5351440802794596 0.4883855596284758 0.45077973111163083 0.4820559320524632 0.5375362104434996 0.4687393445544994 0.4713039857673707 0.5121834893118519 0.48482389858396496 0.5161078713092822 0.49145309357822586 0.5349165923430528 0.5068429200122925 0.49771328145023447 0.5017218070652364 0.4632354408681354 0.5428456956767665 0.52001321960364 0.48818577405138286 0.5361613591155634 0.5602058643888077 0.5220625427756292|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2158396053091343
50.0 50.0 50.0 90.0 90.0 90.0 0.4719789328371144 0.4819620926370912 0.5810745764269118 0.49741962674621143 0.524628652120344 0.5637873630414326 0.513648340707264 0.4746088966685194 0.5478445912578485 0.4485015280069434 0.5142973699661416 0.5468994723469571 0.4570948489510609 0.47629588006647494 0.47948989259935426 0.458540678914106 0.4643000911021145 0.5329517964531055 0.49823165489219146 0.44848930233643663 0.5014108785079479 0.5068116558512988 0.4803563499406898 0.45880237722723893 0.541624385471834 0.4796674793503629 0.5002031108271889 0.4893048886273546 0.5063126081369649 0.511080982610098 0.47613591335172717 0.5228784533626195 0.46148743465045405 0.5270602831658198 0.5266606411668306 0.47762603254746383 0.5383161224770742 0.5225880631454111 0.5304664915039993|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.214077107451118
50.0 50.0 50.0 90.0 90.0 90.0 0.48594208753189533 0.4730551667189933 0.5490454484163504 0.48786353965705703 0.5237676788925586 0.5688098004378129 0.5301165085797006 0.4926814657724213 0.5725121869735976 0.442995313246743 0.5061206996937522 0.5437550822592815 0.4430763225033592 0.4986842052782272 0.489950138285552 0.44147581456356755 0.45782111792372393 0.5230114172336482 0.4860245351079933 0.4654425576427832 0.49394999089721014 0.530276997826564 0.47799021769721073 0.4661749523337402 0.5319543401454838 0.4835030442642816 0.5195985912984149 0.4871490782857354 0.5188322217225071 0.5146498796569803 0.4880269755908981 0.5088993341666967 0.4611823387829726 0.5328799275048752 0.5265330351583378 0.4862295706509893 0.532801519456127 0.533966155068506 0.5400531627734501|Au Au Au Au Au Au Au Au Au Au Au Au Au|-3.2177691512634228
